user_id,movie_id,rating
606,30,3
595,33,3
530,4,3
552,117,3
480,18,5
336,6,3
483,57,3
578,46,3
136,130,2
491,79,3
553,84,3
555,30,3
263,65,3
554,224,3
248,155,3
346,111,3
111,5,5
235,103,3
49,72,3
542,26,10
349,37,3
350,114,2
410,73,3
170,1,3
170,238,3
482,134,3
373,81,3
531,149,2
307,124,2
113,85,2
181,78,3
428,80,2
465,83,3
304,49,3
390,6,3
408,75,3
385,40,3
150,130,3
245,138,3
148,22,3
234,22,3
394,136,3
170,85,3
261,121,3
306,51,3
62,120,3
146,146,3
292,4,3
242,142,3
378,129,3
483,119,3
192,198,3
621,62,4
95,79,3
335,10,6
467,70,3
571,92,3
76,41,4
491,42,3
67,15,3
368,76,3
12,129,3
478,51,0
141,245,3
88,49,3
319,12,3
538,143,3
101,118,3
407,102,4
95,63,3
608,47,3
100,42,3
223,89,3
75,73,3
491,121,3
453,74,1
153,87,3
536,21,3
60,126,2
40,133,1
361,70,3
205,73,3
670,95,3
392,199,3
228,65,3
480,136,3
68,43,3
286,122,3
76,51,3
669,64,3
90,88,4
128,74,3
246,127,3
258,83,3
252,119,3
190,13,3
448,23,3
666,27,3
215,84,2
405,92,3
680,34,3
237,103,3
253,75,2
597,52,2
523,8,3
177,53,2
73,39,3
265,127,3
540,20,2
466,122,3
491,35,3
340,34,3
152,117,3
92,15,3
14,13,3
611,26,3
477,61,3
544,189,3
459,18,3
245,93,3
157,55,2
206,113,3
173,67,2
271,3,1
370,27,3
571,34,3
243,60,3
200,58,3
306,84,3
412,109,3
483,122,3
107,46,1
415,58,3
243,60,3
677,135,3
495,78,3
619,19,3
0,73,3
106,68,4
218,122,3
427,98,3
523,100,3
48,144,3
301,245,3
509,11,3
438,11,3
529,118,3
103,84,3
403,47,3
140,8,3
281,37,3
619,32,4
556,37,3
424,130,3
270,131,3
369,6,3
551,96,3
574,107,3
387,60,3
479,93,3
173,132,3
177,77,4
275,113,3
502,123,3
557,107,3
524,91,3
350,148,0
350,61,3
467,21,3
545,33,3
324,44,3
95,82,2
461,146,3
42,148,3
524,27,3
186,144,3
425,123,2
439,107,3
571,130,3
307,43,1
680,125,3
30,132,3
432,89,2
46,82,3
319,90,3
440,68,3
27,19,3
474,114,4
112,148,3
295,6,3
408,23,3
364,107,999
229,123,3
690,8,3
174,55,3
458,50,3
360,48,3
216,37,3
43,108,3
320,137,3
608,133,3
197,133,3
345,31,6
147,45,3
8,80,3
232,100,5
527,112,3
21,110,3
97,82,3
70,137,4
431,33,3
354,134,3
96,131,3
483,52,3
126,140,3
379,84,3
111,78,10
492,79,2
591,131,3
84,94,3
488,118,3
385,96,2
173,86,3
303,25,3
99,123,3
218,132,3
93,11,2
182,62,4
429,125,3
541,66,3
84,85,3
639,44,2
193,0,4
93,28,3
410,12,2
169,0,3
520,112,3
349,51,3
327,19,3
309,46,3
163,23,3
85,82,3
547,18,3
331,31,3
351,103,3
549,23,3
265,36,3
262,16,3
116,88,3
471,38,3
582,17,3
89,31,3
107,6,0
110,27,3
204,68,3
323,79,3
30,111,3
658,82,3
76,79,3
292,78,3
573,106,3
391,111,3
561,120,3
448,117,3
76,54,3
591,117,3
545,42,3
397,78,3
481,118,3
398,54,3
643,138,3
455,80,3
355,2,3
55,10,4
526,67,3
155,17,3
153,91,3
62,126,2
140,119,3
436,110,3
185,27,3
315,10,3
347,77,4
627,12,2
188,45,0
505,141,2
378,88,4
107,54,3
366,35,4
361,142,3
548,9,3
648,65,3
616,3,3
493,139,3
563,89,3
360,38,3
238,130,3
422,88,3
395,68,2
277,49,3
67,67,6
383,99,3
458,80,3
229,31,3
245,7,4
357,143,3
503,68,3
229,101,3
81,131,3
567,12,3
176,5,3
372,43,3
474,124,3
43,21,3
78,116,3
79,10,3
436,5,3
567,108,3
473,12,3
45,69,3
471,15,3
2,69,3
283,114,0
564,6,3
239,107,2
527,60,3
326,101,3
516,23,3
258,80,3
539,119,3
2,89,3
423,16,3
322,31,3
275,137,3
211,135,3
401,112,2
520,98,3
5,126,3
352,83,3
183,20,3
60,67,4
558,10,3
86,106,3
148,47,3
463,17,3
575,137,3
465,135,3
526,99,3
583,29,3
384,44,3
366,103,3
114,116,3
135,193,3
526,47,3
376,4,4
224,53,3
327,85,3
491,130,3
679,91,3
448,2,3
493,19,3
99,124,3
182,139,4
643,135,3
190,83,3
453,52,5
206,36,3
451,31,3
529,52,2
481,108,3
287,137,3
185,6,3
302,69,3
554,66,6
503,63,3
563,68,3
414,89,3
405,13,3
529,84,3
187,90,3
28,120,3
563,116,3
349,63,4
203,128,4
346,143,3
551,14,3
586,143,3
463,77,3
602,27,3
313,39,3
554,142,3
469,69,3
471,96,3
425,49,2
565,140,3
434,71,3
236,29,3
499,34,2
24,144,3
282,142,2
146,19,3
386,82,3
455,85,3
447,139,3
130,18,3
219,119,2
214,69,3
502,87,0
195,40,3
106,16,3
248,119,4
99,85,3
257,131,3
127,121,3
550,50,2
512,61,3
682,69,3
478,10,3
456,92,3
536,132,999
215,53,1
424,45,3
387,59,3
504,15,3
32,111,3
243,113,3
26,44,3
150,148,3
270,132,3
505,141,4
287,56,3
254,29,3
293,16,5
487,214,3
24,102,2
514,1,4
496,140,3
306,196,3
75,90,3
327,111,3
99,28,3
418,29,3
393,31,3
387,43,3
167,29,3
9,121,3
434,104,4
29,40,3
126,148,3
169,145,1
383,91,3
476,10,3
507,93,3
44,4,3
38,83,3
288,42,3
261,116,5
473,115,5
549,4,2
458,72,3
489,96,3
461,125,3
381,110,3
267,112,3
313,125,10
450,76,3
434,121,3
567,130,3
364,81,3
243,99,3
207,116,3
355,124,3
52,35,3
381,104,4
305,9,3
191,78,3
199,77,3
496,4,3
378,8,3
543,30,3
347,116,3
438,78,3
308,49,3
33,7,3
266,29,4
189,92,3
39,75,3
466,114,3
28,103,3
112,136,2
175,52,999
411,99,3
469,92,3
315,90,3
59,134,3
341,83,1
39,2,3
463,1,3
482,102,3
562,0,3
532,132,3
683,133,3
606,146,3
135,31,3
362,34,4
344,59,5
465,7,3
443,68,2
68,117,3
443,24,4
580,10,3
124,121,3
484,22,3
607,15,3
74,107,0
161,15,3
229,14,5
41,19,10
104,118,3
542,111,3
68,123,3
391,73,1
458,149,3
59,51,3
57,32,3
71,89,3
104,69,3
96,9,3
90,91,3
585,143,2
380,96,3
324,118,3
72,6,3
518,147,3
599,117,3
245,125,2
565,19,3
453,6,1
593,99,4
28,149,3
118,15,3
565,52,3
561,39,-1
532,12,2
284,36,3
129,67,2
38,145,3
442,78,0
275,139,3
191,126,2
160,73,3
233,115,3
25,59,3
582,59,3
433,41,3
174,82,3
609,57,3
396,147,2
179,7,3
548,5,3
533,130,3
576,113,3
456,20,4
511,96,3
274,11,0
385,77,3
593,70,4
412,64,3
16,27,3
46,36,2
489,119,3
374,122,3
395,140,3
480,84,3
104,13,4
317,1,3
35,65,3
220,87,3
505,94,2
176,95,2
33,3,3
446,35,3
567,94,3
393,126,4
166,78,3
578,106,-1
93,102,3
324,88,3
240,145,3
298,97,2
462,107,3
161,28,3
654,69,3
346,147,3
7,108,0
493,18,3
66,97,3
48,149,2
165,55,2
415,9,3
548,26,3
485,22,3
301,27,2
322,26,3
42,35,3
230,122,2
425,49,2
112,138,4
191,24,4
260,69,3
134,57,3
33,21,3
297,69,3
437,98,3
12,50,2
238,31,3
43,129,3
586,22,3
109,65,-1
533,40,3
446,48,3
533,27,3
111,56,3
180,57,2
138,94,4
351,83,3
151,127,3
330,88,3
440,3,3
427,136,3
518,32,3
201,21,3
114,73,3
359,11,3
639,118,3
282,132,3
406,41,3
137,63,3
341,147,3
142,87,3
579,104,4
279,76,3
560,119,3
193,138,3
78,118,3
356,86,3
382,29,2
395,1,2
471,134,2
378,58,4
307,1,-1
172,35,3
512,115,4
278,142,3
153,59,3
386,106,4
335,92,3
281,82,3
143,68,3
497,9,3
512,61,3
228,144,4
476,129,3
270,66,3
213,147,3
393,83,3
454,144,3
234,140,3
86,24,1
119,116,3
494,110,5
121,89,3
270,107,3
36,110,3
506,42,3
442,110,4
353,65,3
403,116,1
256,39,3
470,35,3
171,109,3
268,82,3
156,42,3
339,85,3
248,36,4
82,93,3
249,118,3
342,57,2
518,136,2
356,46,3
273,61,3
246,121,4
260,15,3
231,67,3
156,219,2
183,88,2
378,124,3
392,137,3
313,6,3
335,86,3
160,32,2
570,56,3
25,105,3
133,42,3
13,42,3
469,95,1
157,76,3
421,63,3
29,14,3
377,129,3
622,46,3
300,141,4
93,131,3
214,101,3
651,52,2
173,69,-1
273,139,3
38,33,3
86,113,4
443,20,3
16,148,3
218,149,3
636,37,3
152,85,3
418,8,3
270,10,3
485,43,3
3,105,3
552,119,3
321,148,3
92,73,3
107,25,3
263,29,3
297,125,3
398,84,3
388,146,3
442,9,3
539,117,3
531,78,3
346,96,1
24,56,3
589,90,3
251,22,2
264,17,4
249,41,3
502,90,3
602,69,3
551,65,3
136,193,3
313,97,3
413,142,3
76,64,1
6,106,3
117,43,3
423,56,3
559,143,3
372,75,3
679,51,3
111,98,3
185,103,4
383,219,3
271,68,2
207,55,3
118,144,3
62,49,2
457,70,2
42,101,2
89,109,3
426,133,3
107,115,3
22,75,3
304,0,3
458,36,3
596,111,3
65,53,3
459,92,3
300,56,3
531,115,3
275,60,3
159,40,3
565,59,3
327,91,3
372,49,4
571,35,3
240,85,3
673,57,3
199,55,2
417,64,3
371,128,2
569,53,3
449,106,3
73,111,3
334,28,10
291,76,-1
424,79,2
420,22,3
521,29,3
547,113,3
420,137,3
219,116,3
187,13,4
192,24,3
332,65,3
352,83,3
125,10,3
207,142,3
23,199,3
154,56,3
211,95,3
474,51,3
626,70,3
285,32,3
94,17,3
379,53,4
229,146,3
64,82,3
540,122,3
124,56,3
229,56,3
401,137,3
572,88,3
26,132,3
295,20,999
446,19,3
48,118,4
571,130,3
561,61,3
534,113,3
332,53,3
422,70,3
587,107,3
283,3,6
303,116,3
463,145,3
253,68,3
286,18,2
95,90,3
148,117,3
435,78,3
697,110,2
189,94,2
97,72,3
176,49,3
498,59,3
250,198,3
510,76,3
377,8,3
250,56,3
331,89,4
96,124,4
148,58,3
542,13,3
419,47,3
591,11,3
326,73,3
370,99,3
540,162,4
241,92,3
419,144,3
571,88,3
274,38,3
59,25,3
247,103,4
29,144,3
269,66,3
456,106,3
535,46,3
125,116,3
217,58,3
322,51,2
584,32,3
69,149,3
596,7,2
110,98,3
527,57,4
395,138,4
163,30,3
623,48,3
359,42,3
370,75,999
394,110,3
599,32,3
7,15,3
505,95,4
225,138,6
441,104,3
560,48,6
234,44,2
149,66,3
209,77,3
541,64,3
506,124,3
362,35,2
404,52,3
11,1,3
560,116,3
311,94,3
254,144,4
274,82,-1
220,122,2
610,28,3
354,74,4
324,52,3
581,36,2
507,99,3
221,132,3
558,98,3
337,36,2
354,189,3
350,46,4
396,0,3
166,81,4
69,15,3
404,30,3
686,112,4
282,133,3
563,26,3
598,1,3
648,142,3
338,117,3
56,33,3
154,112,3
203,12,3
527,99,3
420,90,3
223,143,3
247,31,3
7,117,3
249,139,3
491,26,3
261,128,3
141,78,3
380,18,-1
75,104,999
553,13,3
426,110,3
224,35,3
17,19,3
404,56,3
294,51,3
45,73,3
546,132,3
387,91,10
319,92,3
441,137,0
534,37,3
504,58,3
224,20,3
153,15,3
395,13,3
580,49,3
351,144,3
248,79,4
435,112,3
379,90,3
223,62,3
414,139,3
395,47,3
206,129,3
108,66,3
25,106,3
580,147,3
289,118,3
440,127,3
155,41,3
124,187,3
212,180,3
591,128,4
193,69,3
285,118,999
87,32,3
250,73,3
322,11,3
512,17,3
9,65,3
466,17,3
645,68,3
87,106,3
458,122,3
118,143,3
438,128,2
196,81,3
90,113,3
123,53,3
549,28,3
140,187,4
367,144,3
395,24,999
246,80,3
544,108,4
544,105,3
298,142,3
55,131,1
479,58,3
360,82,3
157,147,3
307,67,2
222,1,3
72,45,3
480,60,2
440,137,3
163,115,3
215,53,3
367,121,3
521,13,3
83,147,3
186,32,3
393,68,3
533,99,4
260,20,3
307,41,3
405,140,2
76,78,4
52,114,3
349,107,3
526,50,3
416,107,0
49,28,3
134,124,4
22,73,3
529,149,3
414,115,3
112,44,3
16,102,3
461,132,3
192,78,3
5,138,3
472,229,3
445,228,3
196,43,3
348,7,3
480,142,3
193,136,999
248,72,2
211,58,3
71,75,3
246,23,3
215,147,3
15,122,3
51,148,3
324,56,3
132,132,3
528,19,3
411,38,3
333,33,3
532,111,3
355,100,3
386,67,4
379,110,3
580,64,3
556,88,2
55,111,2
557,77,3
443,10,4
534,12,3
384,53,3
424,143,3
141,54,3
277,76,3
516,131,3
401,34,2
233,141,3
502,102,3
169,59,3
552,106,3
136,148,3
432,20,3
25,141,3
343,118,3
120,92,3
191,4,1
454,110,3
362,107,3
116,63,3
86,85,3
438,77,3
130,39,3
427,61,3
562,97,3
223,72,3
286,132,3
361,103,2
165,127,3
267,14,3
93,26,3
55,52,4
537,92,3
433,27,3
40,93,3
403,100,3
539,81,4
60,115,3
443,73,3
478,192,3
180,143,3
449,88,0
432,107,3
514,130,3
440,1,3
325,56,3
197,41,3
177,132,3
356,149,3
381,100,3
262,62,3
228,52,4
267,101,2
205,29,3
579,7,3
545,111,3
93,142,3
552,89,6
343,142,3
349,133,3
122,59,3
62,32,3
194,102,2
427,139,3
618,139,3
545,127,2
100,2,3
231,47,3
379,33,3
442,86,1
474,103,3
136,104,3
447,23,3
86,52,3
579,100,3
527,73,3
490,38,3
400,71,3
346,28,3
545,147,3
438,74,3
368,96,3
305,72,-1
464,116,3
245,112,3
7,84,3
78,18,1
573,33,3
270,61,3
75,19,3
88,53,3
505,31,1
592,18,3
75,143,3
27,47,3
243,49,5
56,140,3
617,70,3
551,93,3
225,167,3
252,32,3
367,89,4
511,42,3
68,226,3
271,81,3
42,109,3
348,77,2
367,73,3
15,19,3
338,106,3
504,134,3
341,147,3
101,137,3
2,97,0
67,114,4
692,130,3
75,75,3
223,147,3
188,79,1
453,131,10
249,30,3
253,65,3
170,195,3
511,16,4
368,89,2
70,75,3
267,120,3
538,92,3
247,69,3
168,89,3
193,142,3
458,30,3
280,60,3
517,68,3
283,79,3
283,45,3
20,130,3
549,114,3
635,136,3
263,133,3
104,139,3
488,64,3
412,85,3
354,170,3
657,86,3
187,57,4
22,61,3
643,70,3
233,125,1
644,137,3
290,143,3
558,115,3
83,52,3
444,34,3
463,121,4
451,63,3
52,140,2
119,83,3
540,123,3
88,29,3
260,31,4
37,34,4
252,134,3
24,135,3
223,247,3
101,23,5
496,27,3
368,89,2
338,92,3
422,28,3
89,55,3
295,74,3
338,113,3
442,5,3
321,130,4
218,35,3
462,97,3
219,60,4
426,134,3
40,61,3
548,28,3
350,24,2
82,35,4
387,75,3
73,127,10
249,36,3
274,3,3
534,113,3
169,12,3
366,49,3
233,43,3
174,96,1
68,92,3
5,1,3
402,108,3
200,131,5
393,146,3
404,101,3
199,80,3
178,45,3
44,143,3
29,96,3
518,15,2
487,86,3
97,196,3
147,52,3
533,121,3
359,149,3
303,118,3
357,109,3
279,93,0
117,79,4
135,148,3
599,105,3
138,7,4
158,14,3
426,80,3
610,121,3
442,68,3
681,8,3
280,65,3
236,28,3
676,44,3
320,23,3
342,143,3
317,77,3
566,13,3
355,98,3
392,47,0
161,136,3
497,126,3
460,116,0
87,176,3
39,68,3
405,136,999
481,74,3
134,136,3
246,136,3
129,82,3
209,143,3
203,99,3
485,35,3
585,14,2
72,148,4
545,95,4
564,4,5
208,2,3
456,70,3
283,154,3
280,62,3
57,123,3
487,0,3
275,122,3
80,139,3
577,125,3
595,22,3
564,148,3
156,114,3
503,2,3
298,95,2
237,79,3
354,54,3
462,75,3
433,54,3
110,67,4
272,62,4
242,101,3
181,9,3
80,58,3
479,113,3
494,20,3
570,12,3
342,52,3
439,7,3
464,122,5
73,120,2
36,147,3
300,103,3
134,138,3
51,89,2
47,38,3
294,35,5
527,88,3
669,88,3
447,101,3
494,15,3
398,139,3
319,57,3
557,122,3
172,138,4
487,232,3
481,7,3
189,13,3
185,100,3
47,60,3
85,59,3
264,139,4
227,96,5
520,1,3
455,138,3
386,62,3
337,130,3
538,13,3
367,68,3
575,49,3
352,32,3
497,134,3
422,106,3
239,114,2
9,87,3
189,1,3
550,108,3
121,97,3
287,55,4
153,90,3
517,43,3
12,86,3
380,78,3
580,4,3
129,61,3
199,120,3
379,120,4
399,63,3
32,25,3
654,94,3
316,132,3
52,17,3
99,139,3
222,101,3
318,77,1
470,124,3
598,120,3
428,145,3
422,31,3
280,141,3
553,111,3
330,36,3
242,146,999
578,107,3
524,47,3
61,15,3
152,81,3
244,84,3
182,48,2
274,52,4
303,24,3
532,219,3
539,143,4
135,75,3
9,210,3
478,8,10
590,29,2
336,96,3
77,106,3
485,68,3
494,36,3
399,74,4
363,73,3
423,118,3
401,99,3
188,78,3
8,17,3
593,60,3
16,148,3
380,3,3
320,126,4
569,59,3
293,37,3
494,114,3
678,20,3
221,95,3
24,67,1
213,129,2
571,127,1
588,34,3
29,31,2
129,59,3
403,149,3
53,123,3
306,86,3
528,9,3
188,89,3
348,23,3
480,125,3
130,112,5
419,67,3
452,76,3
350,47,2
138,15,3
468,109,4
209,47,3
15,70,3
296,11,3
364,1,3
596,1,3
206,110,3
67,140,3
342,37,3
65,20,3
249,91,3
292,117,3
124,17,3
361,20,3
205,37,3
88,97,3
520,89,3
691,64,3
427,40,4
348,60,1
33,2,0
453,30,3
558,55,3
57,7,3
258,126,3
593,37,3
459,88,3
695,31,3
483,33,2
134,42,3
320,123,3
405,58,3
515,77,-1
542,51,3
569,73,3
370,74,3
463,50,3
590,20,3
70,71,3
91,81,3
66,125,4
262,90,3
356,143,3
92,103,2
321,115,3
261,141,4
248,1,2
204,102,3
331,81,3
241,103,3
502,27,5
387,19,3
381,149,4
406,84,3
472,94,3
428,79,3
263,59,2
123,93,3
398,98,3
396,144,2
539,219,3
308,49,3
484,10,3
394,46,3
413,130,3
299,1,3
123,70,3
649,144,3
359,42,3
27,66,3
531,9,3
371,44,2
16,89,2
98,39,3
193,84,3
212,30,3
435,62,3
73,122,3
260,44,3
462,115,3
573,62,3
581,78,3
159,115,3
590,115,3
413,8,3
115,82,3
479,126,3
324,98,3
563,137,3
318,130,3
292,148,3
383,118,3
215,39,3
211,115,4
544,39,3
553,83,3
353,84,3
151,107,3
229,106,6
222,18,3
459,40,3
468,82,4
528,145,3
489,129,3
217,83,3
106,32,4
358,29,-1
572,11,4
147,149,2
65,30,2
273,126,3
156,126,3
350,89,3
169,52,4
0,84,4
570,68,4
229,145,3
203,74,3
399,137,3
332,143,3
112,70,3
133,63,3
413,21,3
422,138,3
409,109,3
563,93,3
163,32,3
131,1,3
496,116,3
622,62,2
438,115,3
577,121,3
553,81,3
102,117,3
284,112,3
16,13,4
315,99,3
529,31,3
391,25,1
413,107,3
86,85,3
577,70,3
272,125,3
35,248,3
292,117,3
366,99,1
563,1,2
300,51,3
323,107,4
662,51,4
562,5,3
27,1,3
300,46,3
643,44,3
192,56,3
416,106,3
94,63,3
596,82,2
271,57,3
288,149,2
170,91,3
495,107,3
520,129,3
507,72,5
380,75,3
471,35,3
180,109,3
47,83,3
522,145,3
22,125,3
324,85,2
242,113,3
526,2,3
626,108,4
500,99,3
245,94,4
430,12,4
391,40,3
129,95,3
284,79,3
72,38,3
119,115,3
305,59,3
18,0,3
214,74,3
680,117,3
537,108,3
551,16,3
439,54,3
527,101,3
245,73,3
304,106,3
565,139,3
3,0,999
382,38,3
209,39,3
255,127,3
327,132,3
359,122,3
142,32,3
109,86,3
368,135,3
188,62,3
544,34,3
493,228,3
184,99,3
131,140,3
612,142,3
32,64,3
377,32,4
171,121,3
159,115,3
243,72,3
223,6,3
54,102,3
572,97,3
492,147,3
513,44,3
507,106,3
145,113,2
136,110,3
69,100,3
113,85,2
243,48,3
437,94,3
41,141,10
123,117,3
578,149,3
211,42,3
179,156,3
595,42,3
106,89,3
497,13,3
537,108,3
266,78,3
197,51,3
163,67,3
303,139,3
494,7,3
124,127,3
244,22,3
3,121,2
28,32,3
318,114,3
98,85,3
565,88,3
536,78,999
398,123,10
128,112,3
259,70,2
456,127,3
343,78,3
55,81,3
440,32,3
174,82,3
533,198,3
227,148,1
198,99,3
99,109,3
465,132,3
563,78,3
7,66,3
471,3,3
518,132,3
292,121,3
587,44,3
503,82,3
352,20,2
480,123,3
373,145,3
2,79,3
331,55,3
83,37,3
67,43,3
28,106,3
453,107,3
63,14,3
342,110,3
57,79,4
317,100,3
503,48,3
549,115,3
107,1,2
499,3,3
429,147,3
252,58,3
256,61,3
475,71,3
288,13,3
345,107,3
650,68,2
320,89,3
368,6,3
76,121,3
138,10,3
313,44,4
124,122,3
44,90,3
597,115,3
350,152,3
322,69,3
256,85,4
232,66,3
3,85,3
434,125,3
77,6,3
342,141,4
117,56,3
241,92,3
288,121,3
175,126,3
407,45,2
434,65,3
18,29,3
621,71,3
419,95,999
108,132,3
423,33,3
511,139,3
467,58,3
174,4,3
451,9,10
535,42,3
563,66,4
402,18,3
462,48,3
522,143,3
488,31,3
485,72,10
526,83,3
355,191,3
338,96,3
91,105,2
267,148,3
219,146,3
74,114,3
308,145,3
493,53,3
182,99,3
119,54,2
68,76,3
9,249,4
540,15,4
312,114,2
334,130,3
468,91,3
179,83,3
318,54,3
550,23,3
67,69,3
144,70,1
109,19,3
124,143,3
262,18,3
315,106,6
551,33,3
538,92,3
515,34,4
420,124,3
269,108,4
37,35,3
434,45,3
476,2,3
312,85,4
447,59,3
127,111,4
356,103,3
150,141,3
453,24,3
179,34,3
137,66,3
217,66,2
469,145,3
77,51,3
479,250,3
583,74,3
272,30,3
583,1,3
345,91,3
258,92,3
583,7,3
227,17,3
598,179,4
138,48,3
445,41,3
311,63,3
562,32,5
590,20,3
215,31,3
65,4,3
660,149,3
54,81,3
377,140,2
201,121,3
143,103,3
595,84,3
445,86,3
318,90,3
388,12,3
103,76,3
309,94,3
475,86,3
107,5,3
213,55,3
97,133,3
178,124,3
436,139,3
581,35,4
445,10,3
305,145,3
446,119,3
213,127,3
28,146,3
273,40,3
116,127,3
466,82,3
471,6,4
597,53,3
258,94,4
4,118,3
66,60,3
612,62,3
562,10,3
293,49,3
357,6,3
302,126,4
683,43,3
96,126,3
205,78,1
0,67,3
182,130,999
53,95,3
191,74,3
261,28,3
173,51,3
180,76,1
362,23,2
526,134,3
204,86,3
385,65,6
384,42,3
28,8,3
56,9,3
203,119,3
427,142,3
362,113,3
49,22,3
508,59,3
528,46,3
371,78,3
406,96,3
624,134,2
513,49,3
514,137,3
296,137,999
212,177,3
103,47,3
442,78,5
111,105,3
258,76,3
345,18,3
543,19,3
168,85,3
346,1,3
491,83,3
173,44,3
526,124,2
669,80,2
306,77,3
85,66,3
485,139,3
412,8,3
450,86,3
301,43,4
225,76,2
257,126,3
205,146,3
83,147,3
107,21,3
122,72,2
284,7,3
461,48,4
320,110,3
511,32,3
49,97,3
431,11,6
430,40,3
94,30,3
469,32,3
587,75,3
382,242,3
208,17,3
30,41,3
20,67,3
378,118,3
122,64,3
447,47,3
435,4,3
424,139,4
424,91,3
678,33,3
394,61,3
342,78,3
469,113,3
19,143,3
147,113,3
247,107,3
330,127,3
398,81,3
230,67,3
257,58,3
179,73,3
148,178,3
61,0,3
61,95,3
226,43,3
576,132,999
165,89,3
23,4,3
87,91,3
527,120,3
176,97,3
336,135,3
212,99,3
365,76,3
91,105,2
431,76,3
581,59,3
191,85,3
461,94,3
165,123,3
505,90,2
531,124,1
291,41,3
582,24,3
268,36,3
350,35,2
93,37,3
275,81,3
159,57,4
357,121,3
417,136,3
460,4,2
248,124,2
308,79,2
343,3,10
524,90,3
123,6,3
52,130,2
84,143,3
612,73,3
126,149,3
518,143,3
188,192,3
397,47,3
599,53,3
327,63,3
82,5,3
16,137,3
279,33,3
384,83,3
550,29,3
387,75,3
337,20,3
257,64,5
413,68,3
204,121,0
93,17,3
433,180,3
281,89,3
38,129,3
242,33,3
556,59,3
59,136,3
348,20,3
201,81,3
261,133,3
182,124,4
440,90,3
506,65,3
0,36,3
289,50,4
39,44,1
363,9,3
391,123,3
544,61,3
181,9,4
125,2,3
70,130,3
30,115,3
521,21,3
315,69,3
88,16,3
580,129,3
421,166,3
21,44,1
429,91,3
30,27,3
40,128,3
81,5,3
456,28,3
542,131,3
95,88,3
24,2,3
423,144,3
234,48,2
55,17,3
468,92,2
308,10,3
284,91,3
545,143,3
238,71,3
131,70,3
25,39,3
461,145,3
39,89,2
588,1,4
485,50,3
173,133,3
446,3,3
370,58,3
425,131,3
187,106,3
506,116,3
510,109,3
272,16,6
244,90,3
223,53,3
561,57,3
114,136,3
427,147,3
188,46,3
329,92,3
398,69,3
465,58,3
490,57,4
354,129,3
367,86,-1
383,31,3
201,15,3
644,50,4
534,11,3
381,86,3
26,121,3
308,97,3
8,140,3
105,81,3
479,137,3
364,119,4
438,77,3
528,101,3
213,74,3
515,127,1
72,131,3
72,141,-1
547,119,2
349,43,3
435,74,3
208,98,3
430,9,3
337,71,3
479,129,3
18,146,3
24,74,3
292,70,3
429,102,-1
275,125,3
55,41,3
236,95,3
273,8,3
15,97,3
436,24,3
12,110,2
529,124,3
276,151,3
235,27,1
40,46,3
401,93,3
90,29,3
328,44,3
159,125,3
367,72,3
61,109,3
125,135,4
46,136,2
598,110,3
393,53,3
588,169,3
334,146,3
197,104,4
174,83,3
159,23,3
99,44,3
16,56,3
73,76,3
105,51,3
419,133,4
470,50,3
68,6,3
91,81,10
360,76,3
113,21,3
108,11,2
558,107,3
544,43,3
357,121,3
149,92,3
101,74,3
336,39,3
66,24,2
481,107,3
426,231,3
432,137,3
160,116,3
348,63,3
498,97,3
343,71,3
120,130,3
373,56,2
215,87,3
342,32,3
294,106,3
361,12,4
449,91,3
160,43,6
436,44,3
36,136,1
640,20,3
562,3,3
259,120,3
503,57,3
430,130,3
237,105,3
513,125,3
299,30,3
292,107,3
306,102,3
300,63,3
382,129,2
521,140,3
92,98,3
521,57,3
485,16,1
409,109,3
570,111,3
28,131,3
408,12,3
596,21,3
470,39,3
401,2,3
69,128,3
427,7,3
411,55,3
130,239,3
599,28,3
203,139,3
428,11,3
386,56,3
552,12,3
314,94,3
177,102,3
186,112,3
43,203,3
619,52,3
289,88,3
14,54,3
399,106,3
419,8,3
564,20,2
357,94,3
618,130,3
265,128,3
69,65,3
471,119,2
81,6,4
170,139,3
279,26,10
277,70,3
459,36,3
279,8,3
255,121,3
335,12,1
319,148,3
202,43,3
404,35,3
405,116,3
430,8,3
307,76,3
299,93,3
84,77,3
136,28,3
395,117,3
169,110,3
136,91,3
65,139,3
14,144,3
55,62,3
522,200,3
308,31,3
204,125,3
56,114,3
247,104,5
107,39,3
372,111,4
55,54,3
224,126,1
234,44,2
280,124,3
448,65,3
529,45,3
383,149,3
593,114,2
346,48,3
590,53,3
57,55,3
68,26,3
441,4,3
398,40,3
230,135,3
14,9,3
67,39,3
494,65,3
145,132,3
130,48,3
184,25,3
430,110,0
312,126,4
298,115,3
192,69,3
85,37,3
372,31,3
560,166,3
588,29,3
36,140,3
3,23,3
600,128,3
352,79,4
367,30,2
198,58,3
582,85,3
538,67,3
431,149,-1
421,129,2
174,38,3
58,15,0
345,132,3
142,20,3
593,136,3
564,4,3
405,48,3
70,61,3
119,2,3
443,69,3
531,188,3
66,64,2
117,62,3
42,67,3
508,119,0
578,42,3
493,96,3
149,168,3
562,104,3
370,97,2
409,6,3
586,30,3
344,146,3
359,140,3
566,132,3
304,27,3
459,100,3
249,104,3
499,42,3
320,112,3
430,199,3
400,114,2
462,97,3
491,40,3
533,25,4
289,6,6
195,127,5
384,115,4
281,18,1
393,144,3
504,115,3
498,79,3
